CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
46305	761.59674	1155680493385	0.42196	0.37928	761.28455	0.31219	1013	1	0.39228	0.42718	1	0.42791	0.37235	1	0.41010	0.39976	1	0.26201	0.45485	15.91549	0.99608	1	0.66754	0.43831	18.61301	1.00000	1	-0.03841	0.00331	0.58800	0.00349	1	0.02804	0.00496	0.58792	0.00410	1	-0.56615	0.63000	0	0
46306	761.61322	1155680551403	0.42115	0.38043	761.28455	0.32867	1013	1	0.39443	0.43431	1	0.41563	0.37231	1	0.40503	0.40331	1	0.26205	0.45479	15.78481	0.99185	1	0.66754	0.43823	18.49957	0.99577	1	-0.03841	0.00331	0.58800	0.00349	1	0.02804	0.00496	0.58792	0.00410	1	-0.56615	0.63000	0	0
46307	761.62958	1155680608926	0.42042	0.38147	761.28455	0.34503	1013	1	0.39450	0.43447	1	0.41564	0.37245	1	0.40507	0.40346	1	0.26234	0.45507	15.04829	0.99161	1	0.66770	0.43837	18.57992	0.99553	1	-0.03960	0.00341	0.60708	0.00340	1	0.02822	0.00494	0.59169	0.00410	1	-0.56615	0.63000	0	0
46308	761.64606	1155680666875	0.41988	0.38265	761.28455	0.36151	1013	1	0.39419	0.43592	1	0.42201	0.38106	1	0.40810	0.40849	1	0.26205	0.45497	15.58046	0.99136	1	0.66762	0.43840	18.56001	0.99528	1	-0.03960	0.00341	0.60708	0.00340	1	0.02822	0.00494	0.59169	0.00410	1	-0.56615	0.63000	0	0
46309	761.66254	1155680724908	0.41945	0.38346	761.28455	0.37799	1013	1	0.39081	0.44513	1	0.42815	0.35920	1	0.40948	0.40217	1	0.26191	0.45509	15.54859	0.99534	1	0.66758	0.43834	18.62092	0.99927	1	-0.03960	0.00341	0.60708	0.00340	1	0.02822	0.00494	0.59169	0.00410	1	-0.56615	0.63000	0	0
46310	761.67889	1155680782347	0.41905	0.38421	761.28455	0.39435	1013	1	0.39081	0.44513	1	0.42815	0.35920	1	0.40948	0.40217	1	0.26204	0.45487	15.79703	0.99534	1	0.66741	0.43838	18.65823	0.99927	1	-0.03841	0.00331	0.58800	0.00347	1	0.02822	0.00494	0.59169	0.00414	1	-0.56615	0.63000	0	0
46311	761.69531	1155680840190	0.41848	0.38502	761.28455	0.41077	1013	1	0.38247	0.43868	1	0.42612	0.37208	1	0.40429	0.40538	1	0.26184	0.45490	15.37694	0.99534	1	0.66748	0.43848	18.61269	0.99927	1	-0.03841	0.00331	0.58800	0.00347	1	0.02822	0.00494	0.59169	0.00414	1	-0.56615	0.63000	0	0
46312	761.71173	1155680897983	0.41814	0.38593	761.28455	0.42719	1013	1	0.39255	0.44024	1	0.42577	0.37868	1	0.40916	0.40946	1	0.26191	0.45518	16.11786	0.99534	1	0.66761	0.43837	18.61287	0.99927	1	-0.03841	0.00331	0.58800	0.00347	1	0.02822	0.00494	0.59169	0.00414	1	-0.56615	0.63000	0	0
46313	761.72839	1155680956567	0.41782	0.38677	761.28455	0.44385	1013	1	0.39255	0.44024	1	0.42577	0.37868	1	0.40916	0.40946	1	0.26205	0.45493	15.95542	0.99534	1	0.66748	0.43818	18.69115	0.99927	1	-0.03841	0.00331	0.58800	0.00350	1	0.02804	0.00496	0.58792	0.00412	1	-0.56615	0.63000	0	0
46314	761.74469	1155681013907	0.41743	0.38804	761.28455	0.46014	1013	1	0.39089	0.43725	1	0.42225	0.40995	1	0.40657	0.42360	1	0.26220	0.45450	15.64205	0.99534	1	0.66743	0.43796	18.53955	0.99528	1	-0.03841	0.00331	0.58800	0.00350	1	0.02804	0.00496	0.58792	0.00412	1	-0.56615	0.63000	0	0
46315	761.76111	1155681071548	0.41713	0.38912	761.28455	0.47656	1013	1	0.39647	0.42521	1	0.42018	0.41603	1	0.40832	0.42062	1	0.26209	0.45422	15.95393	0.99136	1	0.66747	0.43799	18.63799	0.99130	1	-0.03841	0.00331	0.58800	0.00350	1	0.02804	0.00496	0.58792	0.00412	1	-0.56615	0.63000	0	0
46316	761.77753	1155681129337	0.41686	0.39018	761.28455	0.49298	1013	1	0.39772	0.42777	1	0.42018	0.41590	1	0.40895	0.42184	1	0.26206	0.45413	15.98005	0.98738	1	0.66750	0.43812	18.76941	0.99155	1	-0.03841	0.00331	0.58800	0.00348	1	0.02883	0.00509	0.60318	0.00421	1	-0.56615	0.63000	0	0
46317	761.79401	1155681187289	0.41680	0.39068	761.28455	0.50946	1013	1	0.40550	0.40698	1	0.42415	0.40524	1	0.41482	0.40611	1	0.26215	0.45370	15.68334	0.98762	1	0.66753	0.43690	17.85705	0.99577	1	-0.03841	0.00331	0.58800	0.00348	1	0.02883	0.00509	0.60318	0.00421	1	-0.56615	0.63000	0	0
46318	761.81036	1155681244818	0.41672	0.39185	761.28455	0.52582	1013	1	0.43397	0.46245	1	0.39466	0.39608	1	0.41431	0.42926	1	0.26245	0.45442	16.47368	0.99185	1	0.66790	0.43701	18.11794	1.00000	1	-0.03841	0.00331	0.58800	0.00348	1	0.02883	0.00509	0.60318	0.00421	1	-0.56615	0.63000	0	0
46319	761.82672	1155681302508	0.41661	0.39281	761.28455	0.54218	1013	1	0.43168	0.45742	1	0.39438	0.39186	1	0.41303	0.42464	1	0.26337	0.45418	16.44214	1.00006	1	0.66902	0.43717	17.83033	1.00821	1	-0.03953	0.00356	0.61311	0.00378	1	0.02950	0.00513	0.60775	0.00410	1	-0.56615	0.63000	0	0
46320	761.84320	1155681360357	0.42055	0.39181	761.28455	0.55865	1013	1	0.53759	0.38860	1	0.57136	0.32696	1	0.55448	0.35778	1	0.26878	0.45296	15.53499	1.00827	1	0.67436	0.43741	18.53651	1.01642	1	-0.03953	0.00356	0.61311	0.00378	1	0.02950	0.00513	0.60775	0.00410	1	-0.56615	0.63000	0	0
46321	761.85962	1155681418274	0.42427	0.39145	761.28455	0.57507	1013	1	0.54224	0.42715	1	0.56656	0.33044	1	0.55440	0.37879	1	0.26846	0.45309	15.64662	1.01648	1	0.67409	0.43740	18.46110	1.02463	1	-0.03953	0.00356	0.61311	0.00378	1	0.02950	0.00513	0.60775	0.00410	1	-0.56615	0.63000	0	0
46322	761.87610	1155681476173	0.42777	0.39100	761.28455	0.59155	1013	1	0.54082	0.42185	1	0.56698	0.32796	1	0.55390	0.37491	1	0.26915	0.45358	15.62026	1.02469	1	0.67444	0.43731	18.25314	1.02862	1	-0.03885	0.00352	0.60611	0.00364	1	0.02858	0.00497	0.58312	0.00411	1	-0.56615	0.63000	0	0
46323	761.89258	1155681534092	0.45827	0.40264	761.28455	0.59155	1013	0	0.53858	0.42143	1	0.56561	0.32906	1	0.55210	0.37524	1	0.26918	0.45361	15.60544	1.02868	1	0.67445	0.43732	18.25995	1.03260	1	-0.03885	0.00352	0.60611	0.00364	1	0.02858	0.00497	0.58312	0.00411	1	-0.56615	0.63000	0	0
46324	761.90900	1155681591870	0.50667	0.39514	761.28455	0.59155	1013	0	0.53983	0.43393	1	0.57032	0.34134	1	0.55507	0.38763	1	0.26916	0.45363	15.76174	1.02843	1	0.67454	0.43749	18.12609	1.03235	1	-0.03885	0.00352	0.60611	0.00364	1	0.02858	0.00497	0.58312	0.00411	1	-0.56615	0.63000	0	0
46325	761.92542	1155681649601	0.52281	0.39269	761.28455	0.59155	1013	0	0.53987	0.43409	1	0.57029	0.34149	1	0.55508	0.38779	1	0.26931	0.45361	15.53061	1.02819	1	0.67448	0.43756	18.20194	1.03211	1	-0.03839	0.00337	0.59881	0.00359	1	0.02874	0.00495	0.58639	0.00413	1	-0.56615	0.63000	0	0
46326	761.94171	1155681706990	0.52948	0.39555	761.89258	0.04913	1014	1	0.53599	0.42198	1	0.56298	0.38630	1	0.54948	0.40414	1	0.26937	0.45362	15.40227	1.02794	1	0.67463	0.43836	18.62536	1.02788	1	-0.03839	0.00337	0.59881	0.00359	1	0.02874	0.00495	0.58639	0.00413	1	-0.56615	0.63000	0	0
46327	761.95819	1155681764961	0.53570	0.39133	761.89258	0.06561	1014	1	0.54013	0.37677	1	0.58103	0.37214	1	0.56058	0.37445	1	0.26912	0.45375	15.82119	1.02371	1	0.67464	0.43795	18.96674	1.02365	1	-0.03839	0.00337	0.59881	0.00359	1	0.02874	0.00495	0.58639	0.00413	1	-0.56615	0.63000	0	0
46328	761.97461	1155681822730	0.53986	0.38897	761.89258	0.08203	1014	1	0.54086	0.37968	1	0.58053	0.37462	1	0.56069	0.37715	1	0.26953	0.45416	15.74361	1.01949	1	0.67408	0.43780	18.48624	1.01943	1	-0.03966	0.00342	0.61873	0.00372	1	0.02874	0.00484	0.58639	0.00414	1	-0.56615	0.63000	0	0
46329	761.99109	1155681880585	0.54221	0.38685	761.89258	0.09851	1014	1	0.54069	0.41104	1	0.57191	0.33727	1	0.55630	0.37415	1	0.26990	0.45435	16.12297	1.01526	1	0.67542	0.43829	18.80387	1.01520	1	-0.03966	0.00342	0.61873	0.00372	1	0.02874	0.00484	0.58639	0.00414	1	-0.56615	0.63000	0	0
46330	762.00726	1155681937644	0.54299	0.38371	761.89258	0.11469	1014	1	0.53673	0.36543	1	0.56008	0.35805	1	0.54840	0.36174	1	0.26992	0.45396	15.97484	1.01526	1	0.67567	0.43853	18.90171	1.01520	1	-0.03966	0.00342	0.61873	0.00372	1	0.02874	0.00484	0.58639	0.00414	1	-0.56615	0.63000	0	0
46331	762.02380	1155681995779	0.54360	0.38156	761.89258	0.13123	1014	1	0.53743	0.36823	1	0.55967	0.36043	1	0.54855	0.36433	1	0.27075	0.45422	15.53886	1.01128	1	0.67573	0.43851	18.88086	1.01121	1	-0.03810	0.00341	0.59696	0.00352	1	0.02869	0.00487	0.58316	0.00418	1	-0.56615	0.63000	0	0
46332	762.04022	1155682053405	0.54468	0.37861	761.89258	0.14764	1014	1	0.54647	0.38149	1	0.56235	0.32268	1	0.55441	0.35208	1	0.27070	0.45415	15.82738	1.00729	1	0.67584	0.43797	18.87217	1.00723	1	-0.03810	0.00341	0.59696	0.00352	1	0.02869	0.00487	0.58316	0.00418	1	-0.56615	0.63000	0	0
46333	762.05731	1155682113610	0.54547	0.37804	761.89258	0.16473	1014	1	0.53822	0.36984	1	0.56846	0.37491	1	0.55334	0.37237	1	0.27050	0.45349	15.86060	1.00331	1	0.67586	0.43802	18.98995	1.00325	1	-0.03810	0.00341	0.59696	0.00352	1	0.02869	0.00487	0.58316	0.00418	1	-0.56615	0.63000	0	0
46334	762.07318	1155682169430	0.54616	0.37768	761.89258	0.18060	1014	1	0.53893	0.37266	1	0.56849	0.37477	1	0.55371	0.37371	1	0.27075	0.45362	15.51763	0.99933	1	0.67607	0.43793	18.82388	1.00349	1	-0.03747	0.00341	0.58710	0.00341	1	0.02968	0.00508	0.60214	0.00427	1	-0.56615	0.63000	0	0
46335	762.08948	1155682226704	0.54727	0.37898	761.89258	0.19690	1014	1	0.54634	0.41485	1	0.57490	0.37423	1	0.56062	0.39454	1	0.27075	0.45298	15.95512	0.99957	1	0.67608	0.43815	18.92048	1.00374	1	-0.03747	0.00341	0.58710	0.00341	1	0.02968	0.00508	0.60214	0.00427	1	-0.56615	0.63000	0	0
46336	762.10596	1155682284795	0.54913	0.38083	761.89258	0.21338	1014	1	0.56305	0.45359	1	0.58369	0.35619	1	0.57337	0.40489	1	0.27082	0.45304	16.07165	0.99982	1	0.67648	0.43797	19.08375	1.00398	1	-0.03747	0.00341	0.58710	0.00341	1	0.02968	0.00508	0.60214	0.00427	1	-0.56615	0.63000	0	0
46337	762.12238	1155682342445	0.55075	0.38226	761.89258	0.22980	1014	1	0.56239	0.45091	1	0.58421	0.35359	1	0.57330	0.40225	1	0.27082	0.45304	16.07165	1.00405	1	0.67639	0.43783	18.88661	1.00821	1	-0.03851	0.00351	0.60430	0.00366	1	0.02968	0.00508	0.60214	0.00430	1	-0.56615	0.63000	0	0
46338	762.13873	1155682400093	0.55279	0.38303	761.89258	0.24615	1014	1	0.56603	0.42498	1	0.60087	0.36432	1	0.58345	0.39465	1	0.27089	0.45333	16.22947	1.00827	1	0.67657	0.43804	19.00785	1.01642	1	-0.03851	0.00351	0.60430	0.00366	1	0.02968	0.00508	0.60214	0.00430	1	-0.56615	0.63000	0	0
46339	762.15521	1155682457995	0.55492	0.38339	761.89258	0.26263	1014	1	0.56987	0.42837	1	0.60802	0.34970	1	0.58895	0.38903	1	0.27082	0.45270	16.38338	1.01648	1	0.67668	0.43781	18.91076	1.02463	1	-0.03851	0.00351	0.60430	0.00366	1	0.02968	0.00508	0.60214	0.00430	1	-0.56615	0.63000	0	0
46340	762.17169	1155682515934	0.55679	0.38348	761.89258	0.27911	1014	1	0.56866	0.42305	1	0.60858	0.34723	1	0.58862	0.38514	1	0.27081	0.45286	16.41689	1.02469	1	0.67670	0.43792	18.97528	1.02862	1	-0.03851	0.00351	0.60430	0.00381	1	0.02903	0.00496	0.58784	0.00430	1	-0.56615	0.63000	0	0
46341	762.18817	1155682574060	0.55720	0.38304	761.89258	0.29559	1014	1	0.57241	0.40419	1	0.55677	0.34586	1	0.56459	0.37502	1	0.27073	0.45302	16.48633	1.02868	1	0.67683	0.43774	19.07621	1.03260	1	-0.03851	0.00351	0.60430	0.00381	1	0.02903	0.00496	0.58784	0.00430	1	-0.56615	0.63000	0	0
46342	762.20465	1155682631972	0.55799	0.38241	761.89258	0.31207	1014	1	0.58336	0.38849	1	0.56287	0.35260	1	0.57311	0.37055	1	0.27096	0.45264	16.73017	1.02843	1	0.67686	0.43766	19.26177	1.03235	1	-0.03851	0.00351	0.60430	0.00381	1	0.02903	0.00496	0.58784	0.00430	1	-0.56615	0.63000	0	0
46343	762.22107	1155682689704	0.55872	0.38186	761.89258	0.32849	1014	1	0.58339	0.38866	1	0.56284	0.35275	1	0.57312	0.37070	1	0.27131	0.45278	16.77563	1.02819	1	0.67678	0.43771	19.41784	1.03211	1	-0.03843	0.00352	0.60486	0.00391	1	0.02903	0.00496	0.58784	0.00442	1	-0.56615	0.63000	0	0
46344	762.23749	1155682747480	0.55949	0.38209	761.89258	0.34491	1014	1	0.58630	0.40357	1	0.56537	0.37054	1	0.57583	0.38705	1	0.27129	0.45287	16.70725	1.02794	1	0.67728	0.43784	19.02404	1.02788	1	-0.03843	0.00352	0.60486	0.00391	1	0.02903	0.00496	0.58784	0.00442	1	-0.56615	0.63000	0	0
46345	762.25391	1155682805283	0.55998	0.38193	761.89258	0.36133	1014	1	0.55986	0.41886	1	0.58137	0.33775	1	0.57061	0.37830	1	0.27127	0.45276	16.65332	1.02371	1	0.67736	0.43793	19.14899	1.02365	1	-0.03843	0.00352	0.60486	0.00391	1	0.02903	0.00496	0.58784	0.00442	1	-0.56615	0.63000	0	0
46346	762.27026	1155682862750	0.56042	0.38189	761.89258	0.37769	1014	1	0.56052	0.42161	1	0.58087	0.34038	1	0.57069	0.38100	1	0.27147	0.45317	16.80626	1.01949	1	0.67732	0.43780	19.05507	1.01943	1	-0.03850	0.00347	0.60591	0.00389	1	0.02908	0.00489	0.58665	0.00427	1	-0.56615	0.63000	0	0
46347	762.28674	1155682920726	0.56064	0.38105	761.89258	0.39417	1014	1	0.55264	0.39173	1	0.57924	0.33032	1	0.56594	0.36102	1	0.27141	0.45327	17.08231	1.01526	1	0.67735	0.43803	19.07149	1.01520	1	-0.03850	0.00347	0.60591	0.00389	1	0.02908	0.00489	0.58665	0.00427	1	-0.56615	0.63000	0	0
46348	762.30316	1155682978508	0.56082	0.38019	761.89258	0.41058	1014	1	0.55977	0.38140	1	0.57042	0.33561	1	0.56510	0.35850	1	0.27120	0.45334	17.01637	1.01526	1	0.67743	0.43832	18.89309	1.01520	1	-0.03850	0.00347	0.60591	0.00389	1	0.02908	0.00489	0.58665	0.00427	1	-0.56615	0.63000	0	0
46349	762.31958	1155683036201	0.56098	0.37933	761.89258	0.42700	1014	1	0.55977	0.38140	1	0.57089	0.33296	1	0.56533	0.35718	1	0.27108	0.45359	16.70483	1.01526	1	0.67754	0.43824	18.95695	1.01943	1	-0.03850	0.00347	0.60591	0.00385	1	0.03026	0.00503	0.60921	0.00441	1	-0.56615	0.63000	0	0
46350	762.33588	1155683093635	0.56069	0.37829	761.89258	0.44330	1014	1	0.52239	0.37405	1	0.58333	0.32633	1	0.55286	0.35019	1	0.27112	0.45352	16.58624	1.01949	1	0.67759	0.43837	19.04947	1.02365	1	-0.03850	0.00347	0.60591	0.00385	1	0.03026	0.00503	0.60921	0.00441	1	-0.56615	0.63000	0	0
46351	762.35242	1155683151671	0.56032	0.37792	761.89258	0.45984	1014	1	0.51857	0.37653	1	0.58150	0.35856	1	0.55003	0.36755	1	0.27129	0.45373	16.93812	1.02371	1	0.67757	0.43826	19.01891	1.02788	1	-0.03850	0.00347	0.60591	0.00385	1	0.03026	0.00503	0.60921	0.00441	1	-0.56615	0.63000	0	0
46352	762.36884	1155683209517	0.55998	0.37749	761.89258	0.47626	1014	1	0.51776	0.37363	1	0.58199	0.35603	1	0.54988	0.36483	1	0.27143	0.45376	16.96852	1.02794	1	0.67747	0.43830	19.06426	1.03211	1	-0.03850	0.00347	0.60591	0.00396	1	0.03026	0.00503	0.60921	0.00450	1	-0.56615	0.63000	0	0
46353	762.38519	1155683266994	0.55994	0.37714	761.89258	0.49261	1014	1	0.53266	0.39475	1	0.58494	0.33853	1	0.55880	0.36664	1	0.27131	0.45397	16.60078	1.03217	1	0.67747	0.43822	19.00653	1.03634	1	-0.03850	0.00347	0.60591	0.00396	1	0.03026	0.00503	0.60921	0.00450	1	-0.56615	0.63000	0	0
46354	762.40173	1155683325268	0.55986	0.37721	761.89258	0.50916	1014	1	0.53434	0.41277	1	0.58070	0.34645	1	0.55752	0.37961	1	0.27144	0.45377	17.05101	1.03640	1	0.67740	0.43836	18.98867	1.04056	1	-0.03850	0.00347	0.60591	0.00396	1	0.03026	0.00503	0.60921	0.00450	1	-0.56615	0.63000	0	0
46355	762.41797	1155683382425	0.55979	0.37721	761.89258	0.52539	1014	1	0.53359	0.41004	1	0.58119	0.34390	1	0.55739	0.37697	1	0.27159	0.45370	17.01249	1.04063	1	0.67752	0.43855	19.06472	1.04479	1	-0.03843	0.00340	0.60486	0.00402	1	0.03073	0.00505	0.61859	0.00462	1	-0.56615	0.63000	0	0
46356	762.43445	1155683440274	0.56005	0.37676	761.89258	0.54187	1014	1	0.55607	0.37211	1	0.58140	0.35203	1	0.56874	0.36207	1	0.27130	0.45420	16.77942	1.04485	1	0.67743	0.43844	19.01188	1.04902	1	-0.03843	0.00340	0.60486	0.00402	1	0.03073	0.00505	0.61859	0.00462	1	-0.56615	0.63000	0	0
46357	762.45093	1155683498231	0.56051	0.37645	761.89258	0.55835	1014	1	0.57430	0.37471	1	0.57801	0.35690	1	0.57616	0.36581	1	0.27134	0.45419	16.81284	1.04485	1	0.67749	0.43906	19.61283	1.04902	1	-0.03843	0.00340	0.60486	0.00402	1	0.03073	0.00505	0.61859	0.00462	1	-0.56615	0.63000	0	0
46358	762.46710	1155683555287	0.56095	0.37615	761.89258	0.57452	1014	1	0.57430	0.37471	1	0.57801	0.35690	1	0.57616	0.36581	1	0.27134	0.45419	16.81284	1.04485	1	0.67741	0.43894	19.55628	1.04902	1	-0.03843	0.00340	0.60486	0.00398	1	0.03073	0.00505	0.61859	0.00476	1	-0.56615	0.63000	0	0
46359	762.48370	1155683613545	0.56128	0.37544	761.89258	0.59113	1014	1	0.56889	0.36697	1	0.57739	0.33228	1	0.57314	0.34962	1	0.27100	0.45405	16.60373	1.04485	1	0.67730	0.43819	19.10152	1.04902	1	-0.03843	0.00340	0.60486	0.00398	1	0.03073	0.00505	0.61859	0.00476	1	-0.56615	0.63000	0	0
46360	762.50000	1155683671035	0.56136	0.37560	761.89258	0.60742	1014	1	0.54455	0.40314	1	0.58459	0.36035	1	0.56457	0.38174	1	0.27119	0.45405	16.59458	1.04485	1	0.67762	0.43935	19.77348	1.04902	1	-0.03843	0.00340	0.60486	0.00398	1	0.03073	0.00505	0.61859	0.00476	1	-0.56615	0.63000	0	0
46361	762.51648	1155683728829	0.56145	0.37582	761.89258	0.62390	1014	1	0.54521	0.40573	1	0.58412	0.36268	1	0.56466	0.38421	1	0.27158	0.45505	16.82611	1.04087	1	0.67769	0.43979	19.15330	1.04504	1	-0.03724	0.00298	0.58870	0.00387	1	0.03026	0.00468	0.60921	0.00457	1	-0.56615	0.63000	0	0
46362	762.53290	1155683786714	0.56215	0.38090	761.89258	0.64032	1014	1	0.58514	0.62391	1	0.59374	0.53423	1	0.58944	0.57907	1	0.27199	0.46186	16.81068	1.03689	1	0.67844	0.44674	19.38354	1.04106	1	-0.03724	0.00298	0.58870	0.00387	1	0.03026	0.00468	0.60921	0.00457	1	-0.56615	0.63000	0	0
46363	762.54926	1155683844312	0.56278	0.38526	761.89258	0.65668	1014	1	0.58135	0.55226	1	0.59526	0.56716	1	0.58831	0.55971	1	0.27201	0.46188	16.69664	1.03291	1	0.67863	0.44724	19.37799	1.03707	1	-0.03724	0.00298	0.58870	0.00387	1	0.03026	0.00468	0.60921	0.00457	1	-0.56615	0.63000	0	0
46364	762.56573	1155683902092	0.57193	0.41925	761.89258	0.65668	1014	0	0.58135	0.55226	1	0.59526	0.56716	1	0.58831	0.55971	1	0.27225	0.46230	16.80014	1.03291	1	0.67857	0.44831	19.59874	1.03707	1	-0.03840	0.00284	0.60616	0.00394	1	0.03026	0.00445	0.60921	0.00464	1	-0.56615	0.63000	0	0
46365	762.58209	1155683959755	0.58715	0.49865	761.89258	0.65668	1014	0	0.58425	0.60051	1	0.62047	0.55559	1	0.60236	0.57805	1	0.27216	0.46177	16.37727	1.03291	1	0.67872	0.44822	19.36041	1.03707	1	-0.03840	0.00284	0.60616	0.00394	1	0.03026	0.00445	0.60921	0.00464	1	-0.56615	0.63000	0	0
46366	762.59851	1155684017502	0.58660	0.52734	761.89258	0.65668	1014	0	0.58564	0.61351	1	0.58536	0.55594	1	0.58550	0.58472	1	0.27266	0.46180	16.84863	1.03291	1	0.67906	0.44834	19.41362	1.03707	1	-0.03840	0.00284	0.60616	0.00394	1	0.03026	0.00445	0.60921	0.00464	1	-0.56615	0.63000	0	0
46367	762.61517	1155684076025	0.59112	0.58307	761.89258	0.65668	1014	0	0.58617	0.61536	1	0.58486	0.55751	1	0.58551	0.58644	1	0.27276	0.46173	16.58984	1.02892	1	0.67910	0.44826	19.49071	1.03309	1	-0.03748	0.00283	0.59245	0.00379	1	0.03026	0.00445	0.60921	0.00460	1	-0.56615	0.63000	0	0
46368	762.63159	1155684133915	0.58144	0.57658	761.89258	0.65668	1014	0	0.58188	0.59253	1	0.56165	0.54764	1	0.57176	0.57009	1	0.27240	0.46166	16.67187	1.02494	1	0.67911	0.44806	19.70210	1.03309	1	-0.03748	0.00283	0.59245	0.00379	1	0.03026	0.00445	0.60921	0.00460	1	-0.56615	0.63000	0	0
46369	762.64807	1155684191925	0.57745	0.57406	761.89258	0.65668	1014	0	0.58345	0.59419	1	0.55545	0.54385	1	0.56945	0.56902	1	0.27284	0.46130	16.72008	1.02494	1	0.67913	0.44811	19.83789	1.03309	1	-0.03748	0.00283	0.59245	0.00379	1	0.03026	0.00445	0.60921	0.00460	1	-0.56615	0.63000	0	0
46370	762.66455	1155684249748	0.57549	0.57212	762.61517	0.04938	1015	1	0.58291	0.59225	1	0.55632	0.54033	1	0.56961	0.56629	1	0.27269	0.46100	16.84712	1.02892	1	0.67919	0.44813	19.88176	1.04186	1	-0.03861	0.00292	0.61123	0.00397	1	0.03142	0.00462	0.63132	0.00490	1	-0.56615	0.63000	0	0
46371	762.68103	1155684307789	0.57537	0.58032	762.61517	0.06586	1015	1	0.58171	0.64594	1	0.56810	0.58034	1	0.57490	0.61314	1	0.27230	0.46388	16.68038	1.03770	1	0.67935	0.44924	19.97313	1.04666	1	-0.03861	0.00292	0.61123	0.00397	1	0.03142	0.00462	0.63132	0.00490	1	-0.56615	0.63000	0	0
46372	762.69745	1155684365622	0.57849	0.58439	762.61517	0.08228	1015	1	0.60916	0.67411	1	0.57900	0.53531	1	0.59408	0.60471	1	0.27218	0.46339	16.71429	1.04249	1	0.67924	0.44937	19.86869	1.05145	1	-0.03861	0.00292	0.61123	0.00397	1	0.03142	0.00462	0.63132	0.00490	1	-0.56615	0.63000	0	0
46373	762.71375	1155684422889	0.58072	0.58701	762.61517	0.09857	1015	1	0.60863	0.67217	1	0.57956	0.53335	1	0.59409	0.60276	1	0.27266	0.46377	16.97739	1.04728	1	0.67926	0.45022	19.78497	1.05624	1	-0.03835	0.00285	0.60720	0.00405	1	0.03107	0.00451	0.62438	0.00489	1	-0.56615	0.63000	0	0
46374	762.73035	1155684481326	0.58270	0.58916	762.61517	0.11517	1015	1	0.58507	0.65665	1	0.60809	0.55170	1	0.59658	0.60418	1	0.27233	0.46435	17.01824	1.05207	1	0.67926	0.45024	19.75874	1.06501	1	-0.03835	0.00285	0.60720	0.00405	1	0.03107	0.00451	0.62438	0.00489	1	-0.56615	0.63000	0	0
46375	762.74683	1155684539210	0.58532	0.59059	762.61517	0.13165	1015	1	0.59997	0.66493	1	0.61266	0.53928	1	0.60632	0.60210	1	0.27225	0.46465	17.11887	1.06085	1	0.67925	0.45023	19.76082	1.07379	1	-0.03835	0.00285	0.60720	0.00405	1	0.03107	0.00451	0.62438	0.00489	1	-0.56615	0.63000	0	0
46376	762.76312	1155684596581	0.58743	0.59155	762.61517	0.14795	1015	1	0.59941	0.66298	1	0.61334	0.53734	1	0.60637	0.60016	1	0.27248	0.46433	16.64566	1.06564	1	0.67920	0.45017	19.73342	1.07858	1	-0.03724	0.00276	0.58870	0.00392	1	0.03107	0.00451	0.62438	0.00498	1	-0.56615	0.63000	0	0
46377	762.77960	1155684654629	0.58659	0.59087	762.61517	0.16443	1015	1	0.58295	0.61526	1	0.57342	0.55282	1	0.57818	0.58404	1	0.27230	0.46474	17.02704	1.07043	1	0.67927	0.45046	19.62706	1.07939	1	-0.03724	0.00276	0.58870	0.00392	1	0.03107	0.00451	0.62438	0.00498	1	-0.56615	0.63000	0	0
46378	762.79602	1155684712198	0.58615	0.58959	762.61517	0.18085	1015	1	0.58307	0.59930	1	0.57962	0.55178	1	0.58135	0.57554	1	0.27224	0.46486	17.04464	1.06645	1	0.67920	0.45065	19.91163	1.07541	1	-0.03724	0.00276	0.58870	0.00392	1	0.03107	0.00451	0.62438	0.00498	1	-0.56615	0.63000	0	0
46379	762.81244	1155684770088	0.58578	0.58864	762.61517	0.19727	1015	1	0.58359	0.60114	1	0.57917	0.55331	1	0.58138	0.57722	1	0.27214	0.46483	16.90427	1.06246	1	0.67943	0.45060	19.76114	1.07142	1	-0.03724	0.00276	0.58870	0.00396	1	0.03107	0.00451	0.62438	0.00496	1	-0.56615	0.63000	0	0
46380	762.82886	1155684827807	0.58593	0.58926	762.61517	0.21368	1015	1	0.59160	0.63011	1	0.58396	0.56454	1	0.58778	0.59732	1	0.27213	0.46452	16.47820	1.05848	1	0.67946	0.45062	19.73164	1.06744	1	-0.03724	0.00276	0.58870	0.00396	1	0.03107	0.00451	0.62438	0.00496	1	-0.56615	0.63000	0	0
